"iso","adm1","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","gfw_gross_emissions_co2e_all_gases__Mg"
"KEN",7,2012,186.71912847316188661,41891.340563823847710
"KEN",8,2012,91.15995198267608145,27503.924458844054182
"KEN",10,2012,54.03793228375040700,24114.16287287216866
"KEN",11,2012,181.55501749697296030,74650.02271547170544
"KEN",12,2012,1137.34178135340007255,825606.03207747990246
"KEN",13,2012,186.99147635157645427,107065.75430877250126
"KEN",14,2012,1756.73073396263771963,515797.917997833021856
"KEN",15,2012,24.61743650847329032,14926.33808240915521
"KEN",16,2012,22.2314848863477947,10371.07139249424991
"KEN",17,2012,79.85473289155894014,28085.848188680195045
"KEN",18,2012,93.6640301753672292,21652.720351624331685
"KEN",19,2012,1336.58431028482980335,607137.359945290497595
"KEN",20,2012,144.09245707976599733,75319.88220361112883
"KEN",21,2012,1257.10374770171978267,374951.602902184648982
"KEN",22,2012,30.22721389043424323,11037.143906063745167
"KEN",23,2012,64.05050686546164058,24724.546817671781059
"KEN",25,2012,0.5379333183980306,168.62576944682166
"KEN",26,2012,66.85354431303161160,42322.229274715190473
"KEN",27,2012,63.30567881676624661,21349.543192408607044
"KEN",28,2012,60.55569793149734821,23279.45541802024274
"KEN",29,2012,109.23340178933001951,58878.90466651573235
"KEN",30,2012,19.15122147522244170,11867.42795932547287
"KEN",31,2012,1246.18144240171538709,813660.304724135378148
"KEN",32,2012,612.68104330694470000,428841.044489561098038
"KEN",33,2012,2542.09340789400349681,1235663.21863863758045
"KEN",34,2012,97.54377298780149184,72007.379196593512
"KEN",35,2012,314.56345001719904360,194572.391795016784256
"KEN",36,2012,274.25633227799741548,160587.285058570926813
"KEN",37,2012,7.15288374881201944,3365.03010638190248
"KEN",38,2012,114.7819185880529833,40486.1971407314661
"KEN",39,2012,16.58573301326036065,5398.468560870782167
"KEN",40,2012,476.14577366564434997,158973.024029830821725
"KEN",41,2012,7.23151337141634092,2941.844062123639844
"KEN",42,2012,516.28097793049467173,365421.82699868356680
"KEN",43,2012,15.37368714366576303,2714.611137220626241
"KEN",44,2012,549.05697047787972069,380729.162339866027762
"KEN",45,2012,17.15573622913214035,9048.926761179659800
"KEN",47,2012,826.14062407402176570,408022.98813234308907
"KEN",1,2013,461.50151951705968403,266135.63650510157500
"KEN",2,2013,942.35262506335645411,443116.766437558619859
"KEN",3,2013,248.15475254914380464,156146.54031961517394
"KEN",4,2013,23.61736688033116424,7993.888810422918749
"KEN",5,2013,577.86943239672310408,376962.779931443957125
"KEN",6,2013,63.08145599683453496,37022.387356376979926
"KEN",7,2013,237.09667030436980399,53605.823312764847026
"KEN",8,2013,61.08044424947897790,14090.33216091952347
"KEN",9,2013,0.0,6.524145820459248
"KEN",10,2013,39.34421432101370208,21406.010918596739539
"KEN",11,2013,50.31244710825142149,23319.193360176950318
"KEN",12,2013,1322.12778839331936967,858440.287003230484415
"KEN",13,2013,259.99037233206698605,154653.998648647250430
"KEN",14,2013,792.48732197108056264,204599.302891417991591
"KEN",15,2013,110.77805184281178348,69510.234061691170015
"KEN",16,2013,62.30853499772852638,27530.16531368132413
"KEN",17,2013,57.6985841921468621,18884.39821705527662
"KEN",18,2013,37.30237059361671699,8793.57711551171093
"KEN",19,2013,608.50166810868536784,291861.215396422392708
"KEN",20,2013,29.00298786553492445,11946.855919219913736
"KEN",21,2013,809.02805336068400773,230118.294927738573669
"KEN",22,2013,10.69068400602786553,5576.12344188048446
"KEN",23,2013,24.98948416451836189,12479.40894319405008
"KEN",26,2013,231.56420092551182937,126277.480310058541372
"KEN",27,2013,41.07529629093434777,14272.14591006771651
"KEN",28,2013,18.11253783950317027,7369.98045919849119
"KEN",29,2013,179.92566876016580679,96872.189075199561045
"KEN",30,2013,15.84402737926786432,10561.134024346601556
"KEN",31,2013,867.62230275967738377,628215.302484396823549
"KEN",32,2013,881.78890068608216929,491705.49595750207942
"KEN",33,2013,2544.50510222516396077,974057.231288958082939
"KEN",34,2013,118.3139456831369170,65415.9209251821168
"KEN",35,2013,154.54877796691188593,94179.474673744287035
"KEN",36,2013,299.48918482641260441,163893.301502140112871
"KEN",37,2013,10.5364761026658799,4160.491386810998055
"KEN",38,2013,103.31911729521924174,28935.387421821382396
"KEN",39,2013,30.72643635148599952,10867.844398415215655
"KEN",40,2013,309.14975652898183262,96248.876022049626850
"KEN",41,2013,9.15474458628838536,4039.126754035087505
"KEN",42,2013,328.05359417286841346,241242.749005416538226
"KEN",43,2013,2.3835460228018523,592.84421277014809
"KEN",44,2013,207.40616117180269521,131389.724712913546858
"KEN",45,2013,7.77008200916695684,4671.36048700041679
"KEN",47,2013,373.15951309712993923,160112.56991140382928
"KEN",1,2014,329.47860507307552928,150509.533779637220711
"KEN",2,2014,236.47781240884756212,133311.41469936300307
"KEN",3,2014,114.99922943879306722,117394.03355325509630
"KEN",4,2014,26.46393100873398344,9451.685363597355323
"KEN",5,2014,595.33923220157828254,422704.856612733357924
"KEN",6,2014,70.08250960614806094,39406.02601613784935
"KEN",7,2014,225.17026687770632568,52370.375709607968223
"KEN",8,2014,72.85081318097833967,11649.166202340574125
"KEN",10,2014,65.77721651357544296,43082.952862401445678
"KEN",11,2014,20.23265956512918387,11338.07151679252620
"KEN",12,2014,1423.75899137360482435,1141542.886723755395044
"KEN",13,2014,471.44501412326990140,294372.846492302834080
"KEN",14,2014,1778.76606199062723592,513266.299148261943598
"KEN",15,2014,28.23316065474229362,25620.83290867741768
"KEN",16,2014,11.07717049797644768,4936.01922597256927
"KEN",17,2014,37.92720002895845572,12728.743179403615056
"KEN",18,2014,79.83620654009058352,19070.997833448524406
"KEN",19,2014,1938.51406932093715823,998567.497295266055066
"KEN",20,2014,31.5416958341760176,12034.913766336503855
"KEN",21,2014,1877.88169767182518325,526136.269379684825706
"KEN",22,2014,22.84185383220798341,18335.81583609999235
"KEN",23,2014,18.29946254628716510,8987.37416936695909
"KEN",26,2014,188.94405676742529844,128230.423319199394820
"KEN",27,2014,9.30728996195180326,3482.989531203666844
"KEN",28,2014,26.09449252761611061,10350.51210476828388
"KEN",29,2014,155.69409137290454246,83821.498415973902672
"KEN",30,2014,19.30513517199570724,11209.579374943075675
"KEN",31,2014,772.30729145364218055,613938.031712933860445
"KEN",32,2014,479.97536895606941780,286806.928996492677574
"KEN",33,2014,1903.57440022433818543,686361.556428196204422
"KEN",34,2014,67.0805680457951492,50921.2495035892249
"KEN",35,2014,125.70199253115837711,87549.71972054456481
"KEN",36,2014,271.56566142618636928,198336.974630175451041
"KEN",37,2014,4.3071738572483325,1690.27213468967062
"KEN",38,2014,167.8647499521541904,48228.44409815566316
"KEN",39,2014,86.32030847989725584,32267.326313992324876
"KEN",40,2014,794.43584470515940927,233270.833666158651916
"KEN",41,2014,4.00041184637708937,1601.481406330004535
"KEN",42,2014,55.07374596622536745,41891.937054732780759
"KEN",43,2014,6.68902485694641179,1362.008334847074651
"KEN",44,2014,411.04301298623486138,303762.300232254975354
"KEN",45,2014,99.70309570870113831,81717.68908564865326
"KEN",47,2014,230.85673925657940436,84617.584361992826356
"KEN",1,2015,1183.41099074274065737,768828.198572624314289
"KEN",2,2015,423.40020835357151167,178374.525335808851708
"KEN",3,2015,190.61560776197592755,162082.758733414710445
"KEN",4,2015,13.0012902054606370,5224.65061549246775
"KEN",5,2015,974.90506338965943838,666046.50283166732338
"KEN",6,2015,114.00662516950198160,61914.665806146544526
"KEN",7,2015,3.76821242252020993,820.19348751004384
"KEN",8,2015,166.70442839589896550,10693.760167442391973
"KEN",10,2015,22.44053387427735592,14840.75384626377678
"KEN",11,2015,41.85028251652240803,29310.66439712811969
"KEN",12,2015,1565.5463059606383734,1208569.561010314206358
"KEN",13,2015,499.59875935764320208,346497.831082252805942
"KEN",14,2015,893.78353224098141708,237524.21940540051509
"KEN",15,2015,56.46645826266787503,42732.720750861845415
"KEN",17,2015,13.6168766100114807,4532.33649820509562
"KEN",18,2015,9.6138189816472035,2260.663861226827076
"KEN",19,2015,240.99987237497980249,120008.12326973412513
"KEN",20,2015,52.0821853353157812,21872.296759538695948
"KEN",21,2015,982.01639152310069753,260691.374651544462439
"KEN",22,2015,23.53521607015387592,13942.37370271636076
"KEN",23,2015,17.29888557813320739,8686.974081418299350
"KEN",26,2015,310.57302756703711617,199808.589946774448221
"KEN",27,2015,3.46125769771240219,1356.03967052288804
"KEN",28,2015,10.20728693443522218,3459.86553787774693
"KEN",29,2015,124.84862494996742223,71840.945734931663315
"KEN",30,2015,4.15332717823710148,2467.70327704936609
"KEN",31,2015,876.92306831358925540,601408.966172239381545
"KEN",32,2015,922.4845828666609770,638121.9620287956654
"KEN",33,2015,3555.62733367536568116,1259054.56554416293924
"KEN",34,2015,85.9284125384201311,59805.06302033735755
"KEN",35,2015,330.48303733063056056,216593.01786239592022
"KEN",36,2015,429.27289060734287621,322953.757263817058062
"KEN",37,2015,38.61058934169531031,12028.443192373767707
"KEN",38,2015,28.92627499265383028,8314.73751794404492
"KEN",39,2015,21.58222190293525089,9862.024774235913067
"KEN",40,2015,203.68300550035904877,63579.023676041250420
"KEN",41,2015,35.54199635244099620,20377.788514077007814
"KEN",42,2015,87.60881723582270194,71628.62617416387129
"KEN",43,2015,2.6136430710145402,709.349599921009824
"KEN",44,2015,687.76555629571705439,517415.33250285901568
"KEN",45,2015,69.62291666045443035,48786.28803279073630
"KEN",47,2015,296.92144467754243977,128232.52597002740556
"KEN",1,2016,1804.17291856335393955,1380770.304501502556106
"KEN",2,2016,307.63472192658402409,178366.11822643789840
"KEN",3,2016,223.54470167775978091,202854.742566928282226
"KEN",4,2016,82.54731524479154182,6387.05924154316718
"KEN",5,2016,1019.44889769726198592,693907.69151801197737
"KEN",6,2016,85.93007803525146975,64455.120761893935015
"KEN",7,2016,20.07172180857564805,4662.419063274810541
"KEN",8,2016,79.15975004828919915,8305.24007037302151
"KEN",10,2016,100.54370393582598575,74150.31734805172468
"KEN",11,2016,105.39488152368348515,87966.12669674322132
"KEN",12,2016,1409.37395760893224368,1113425.146052226496224
"KEN",13,2016,568.90758922799534213,381796.653488057240855
"KEN",14,2016,1261.96334867730469776,336608.69471504994682
"KEN",15,2016,132.85699290719315200,97614.598399574226234
"KEN",16,2016,17.69285204084235165,10097.97058508348587
"KEN",17,2016,48.08203535496238947,18995.29346587992044
"KEN",18,2016,132.36342332319649633,31269.94722591159232
"KEN",19,2016,492.54556447520744263,233674.453308315891195
"KEN",20,2016,28.84895354999581080,13272.424653308688482
"KEN",21,2016,1652.03760787727838626,445732.462080462620438
"KEN",22,2016,16.3812523247606722,13513.59827783279642
"KEN",23,2016,35.21477845240879316,22884.924518947089897
"KEN",25,2016,0.6910474023090278,146.2134835977398
"KEN",26,2016,519.75008768021232703,366087.049210925527815
"KEN",27,2016,31.15285206799010853,10811.427446044950328
"KEN",28,2016,20.4913671949612096,6958.35954076508597
"KEN",29,2016,307.54532619239580796,170579.23794471882031
"KEN",30,2016,53.22370959355901956,38132.72768862559571
"KEN",31,2016,1112.02596535660443125,818467.858140540980284
"KEN",32,2016,939.7940777306859195,610630.71001360009309
"KEN",33,2016,3191.89803916617443878,1222391.531457440125783
"KEN",34,2016,134.2379924079649747,104907.897079419576
"KEN",35,2016,384.41171957641436611,246076.188880659046436
"KEN",36,2016,688.21865455415298702,464365.818146251655292
"KEN",37,2016,19.30592271535587114,6851.64668485329357
"KEN",38,2016,550.13808237946184235,164539.393950617596460
"KEN",39,2016,26.96366202742228167,10701.108673960871827
"KEN",40,2016,454.36806474772870949,134744.275061699528523
"KEN",41,2016,34.77271982551822298,18068.019648862178965
"KEN",42,2016,65.61119606168665237,82735.63165680841923
"KEN",43,2016,15.8373302937541966,4606.33075527956227
"KEN",44,2016,593.75580094162554383,422877.64618831630059
"KEN",45,2016,52.69802224212092579,32907.964076641548504
"KEN",47,2016,226.69827465330746998,87413.578427590649979
"KEN",1,2017,2420.07565460768826653,1816449.458436410200526
"KEN",2,2017,580.24686164208112670,248408.641755580419506
"KEN",3,2017,443.61867236806792838,318965.532792513743400
"KEN",4,2017,69.93004410045814461,17522.63495684737970
"KEN",5,2017,1238.13811864151687717,869361.50834700332398
"KEN",6,2017,53.69658879971117790,27229.60220959535813
"KEN",7,2017,26.4568185287797056,6299.70473118672350
"KEN",8,2017,53.9269392231394637,5917.0153706997641
"KEN",10,2017,54.59485378281225548,42625.81796499862212
"KEN",11,2017,188.32596401654440348,134854.08063765822624
"KEN",12,2017,1778.64493904365300207,1369903.16903291479967
"KEN",13,2017,458.83598708770319644,298756.737035686666486
"KEN",14,2017,1392.86691915066521322,381433.168184523781305
"KEN",15,2017,126.31871613218243663,92057.347502043603158
"KEN",16,2017,37.6162616577747544,21577.86349556217267
"KEN",17,2017,71.6230289487383112,26589.37092183776692
"KEN",18,2017,227.03211412611375916,51502.693396384896864
"KEN",19,2017,1607.23004479001164302,869846.23841394854818
"KEN",20,2017,85.62357230539003771,49355.865693328776021
"KEN",21,2017,685.77912501220576142,182104.336404744615237
"KEN",22,2017,14.84358341556830787,10416.67915978727911
"KEN",23,2017,39.59403788226671228,17300.931570741162705
"KEN",26,2017,452.89652509390745258,350872.023812004511220
"KEN",27,2017,75.45939722072075514,27828.91324427941566
"KEN",28,2017,23.1012055666683051,8748.01049830271234
"KEN",29,2017,214.77407933781654192,121398.464886506372254
"KEN",30,2017,26.68902018044929742,17925.752376046717006
"KEN",31,2017,1532.06158043256356840,1013506.39919666653197
"KEN",32,2017,663.83982470889315290,419398.29158263801124
"KEN",33,2017,3363.66091187531629903,1429315.57189994364608
"KEN",34,2017,189.1640778292569477,129053.4908735568925
"KEN",35,2017,410.49823574997193114,274800.66587104039155
"KEN",36,2017,595.21061608614673618,430346.59454061626697
"KEN",37,2017,182.96479597766948824,76198.461980264633173
"KEN",38,2017,617.22264432116950583,191440.63187583570965
"KEN",39,2017,26.35141579784381334,10538.384473064131545
"KEN",40,2017,425.42594151491061055,114135.077718960669819
"KEN",41,2017,59.39059855480269726,25149.223064584383252
"KEN",42,2017,179.75633035504090343,214483.088623229764880
"KEN",43,2017,15.1449310917079582,3727.786770074681031
"KEN",44,2017,675.91805396742912237,483045.92336948889673
"KEN",45,2017,44.46637983329250722,24977.02687245921262
"KEN",47,2017,734.3727352454420539,327764.31314051652536
"KEN",1,2018,973.15949108874112786,620134.173966924677079
"KEN",2,2018,566.87413555858361243,288023.99498775460380
"KEN",3,2018,51.15500889655097615,43472.137529688173784
"KEN",4,2018,56.31254307238659962,23232.99171425755108
"KEN",5,2018,535.41154194655081854,334639.81657808041973
"KEN",6,2018,28.92534513654359866,14768.78927687469665
"KEN",7,2018,41.22239314315781824,10610.76752127075564
"KEN",8,2018,130.70032963581977114,16130.80798586762734
"KEN",10,2018,31.14653681746015089,19250.903320978862553
"KEN",11,2018,194.17278079411470211,135237.257719530777206
"KEN",12,2018,947.01166569238431685,635549.88334873538861
"KEN",13,2018,432.83171628760912335,255049.180589195401095
"KEN",14,2018,1030.62465707164591435,304528.93987807142859
"KEN",15,2018,81.54576345100560585,55782.28301075664309
"KEN",16,2018,15.0774013511492586,8503.6912236175548
"KEN",17,2018,42.85082072580931695,15881.606449708516466
"KEN",18,2018,247.65594174452757766,67620.88830903039607
"KEN",19,2018,850.02373858762265444,477057.51022828845406
"KEN",20,2018,141.55329599846170563,79390.38087265579729
"KEN",21,2018,598.68403674446881173,172969.729637335969664
"KEN",22,2018,51.30057763906193433,29464.316451127873374
"KEN",23,2018,76.87796534764982912,40743.70148127416052
"KEN",24,2018,0.0,17.579973348305767
"KEN",26,2018,218.56263841132587427,161262.076197477543117
"KEN",27,2018,14.99917939570292169,8177.50968095537259
"KEN",28,2018,15.57972545397108430,5753.760669202786846
"KEN",29,2018,371.70208257117711128,198271.70387643588674
"KEN",30,2018,12.07554882430657165,8277.053378833983266
"KEN",31,2018,1048.62819656498554436,642754.490449926446294
"KEN",32,2018,879.09582268756817018,530390.08763666069713
"KEN",33,2018,3880.2792092946868502,1656122.54951976442910
"KEN",34,2018,184.7003401049875055,141429.838714602921
"KEN",35,2018,484.27339835733964132,294501.02587240957593
"KEN",36,2018,436.96315831054436987,293940.788445253209042
"KEN",37,2018,11.07562831251776811,4973.06583941553601
"KEN",38,2018,104.3961594107286287,33144.15462614251388
"KEN",39,2018,73.81547519975681018,31504.37990115595240
"KEN",40,2018,244.20622508037341291,81504.874600911846903
"KEN",41,2018,35.08048193649683510,14881.571879786033116
"KEN",42,2018,106.91711409181062511,94502.611005181479491
"KEN",43,2018,6.4574779580509428,1611.258441111441177
"KEN",44,2018,315.41783897048400859,246305.44432166846262
"KEN",45,2018,17.92502527717579347,11024.062462781348078
"KEN",47,2018,321.14682550171473173,143201.87047671095090
"KEN",1,2019,511.18904817016499298,247802.71801061558252
"KEN",2,2019,1091.82999253454999467,532830.76705542814810
"KEN",3,2019,321.92292155180915039,206785.43175779297409
"KEN",4,2019,462.66487945235829074,62231.0028017854089
"KEN",5,2019,284.55518906562432505,139754.333075994443225
"KEN",6,2019,39.2339774094071667,19665.82011396004865
"KEN",7,2019,12.2285954049171918,3342.54952126222640
"KEN",8,2019,87.00538057851599330,9718.32798192406660
"KEN",10,2019,11.14997723698045793,5528.640396452466090
"KEN",11,2019,100.31758783019214980,63401.866879832168910
"KEN",12,2019,1188.41829977891324352,669627.25733677898612
"KEN",13,2019,546.28074210980035466,270270.426844267470287
"KEN",14,2019,1299.68137427604537912,400718.85636908460573
"KEN",15,2019,90.31537727542904644,45047.981841306367915
"KEN",16,2019,155.38761681022356925,95205.7366902170714
"KEN",17,2019,7.69314913903326197,3755.93279602981125
"KEN",18,2019,86.45084198740344071,24810.008676176539128
"KEN",19,2019,322.39797829530571237,185575.944152823681452
"KEN",20,2019,103.24058587517360080,55200.370497329669115
"KEN",21,2019,1107.98881770614305912,300408.380490755931877
"KEN",22,2019,32.30323643855732862,18087.36923818635893
"KEN",23,2019,17.60923191533840334,13272.888519785434550
"KEN",26,2019,168.78771865612716790,92604.59839607934679
"KEN",27,2019,47.30550436656544951,25642.185578675412092
"KEN",28,2019,12.51002055805406518,5338.66454299613766
"KEN",29,2019,360.16201045706847932,176375.032515777306534
"KEN",30,2019,22.92029578943894847,16350.55631242752376
"KEN",31,2019,570.27688541905119999,326486.395532308987004
"KEN",32,2019,825.16509511112393667,488916.13892390859573
"KEN",33,2019,2688.26888587520680677,1100737.825208039727895
"KEN",34,2019,780.501528846130343,501671.802322969321
"KEN",35,2019,260.48622486464003841,163671.95485703579398
"KEN",36,2019,287.94803613738772394,149960.989054915290843
"KEN",37,2019,17.7681011900160757,6928.2679625132688
"KEN",38,2019,942.33553767982726975,286808.9189410511111
"KEN",39,2019,37.785585303645290,15210.8899546731565
"KEN",40,2019,229.75603917109392877,66574.337553757851259
"KEN",41,2019,64.46809743741456315,25392.637829343707572
"KEN",42,2019,178.83674365475887894,144727.792575871617470
"KEN",43,2019,6.30414677172607427,1301.82495144303257
"KEN",44,2019,180.86396435875925370,118991.48255126074816
"KEN",45,2019,28.23386227218796548,16836.74388297926731
"KEN",47,2019,359.6958400711609376,177249.036805169096513
"KEN",1,2020,534.58291669031871029,273204.45111367228880
"KEN",2,2020,1643.02339342614925408,851188.81189041377050
"KEN",3,2020,43.53942470373738453,36207.10244568408178
"KEN",4,2020,65.39027686216872555,37861.79814268553289
"KEN",5,2020,322.70459232840166967,173053.361791008756587
"KEN",6,2020,34.46431689842572968,16821.94751795959581
"KEN",7,2020,68.82473168729127864,18192.94079742013375
"KEN",8,2020,474.33365827854838175,39423.23432399691535
"KEN",10,2020,3.69036055692172617,1794.854618131287555
"KEN",11,2020,41.92723993238607713,30925.110402715776866
"KEN",12,2020,954.69882904074044060,533036.499331687574035
"KEN",13,2020,623.05064148950177208,328267.520800572180445
"KEN",14,2020,817.54366041106664654,249201.49649984733871
"KEN",15,2020,68.23648894630779215,33746.16028547088554
"KEN",16,2020,856.2446574794217583,550990.0536695976026
"KEN",17,2020,63.46846227513062881,27039.85606116828523
"KEN",18,2020,154.74519225870732523,46228.764502390525413
"KEN",19,2020,372.72858522747570245,217709.87935609866688
"KEN",20,2020,95.54838211816588740,52430.69566246661396
"KEN",21,2020,680.21150535448352173,255195.092310447228224
"KEN",22,2020,33.68616294353339198,21999.52863753140765
"KEN",23,2020,55.59384901735100990,40688.882982901107446
"KEN",26,2020,180.86606370249187233,99584.428109556526586
"KEN",27,2020,239.83511037085606090,116476.459839611640005
"KEN",28,2020,12.81673270213270653,5161.25934475959799
"KEN",29,2020,549.54890220576406663,264516.35293059251911
"KEN",30,2020,11.61399786295152204,8314.449230773300145
"KEN",31,2020,588.73696769175770988,344583.163839600906876
"KEN",32,2020,686.84382522805161814,426195.35968098152717
"KEN",33,2020,4975.26680203884141812,2070661.767877445417306
"KEN",34,2020,1276.598988727168408,909912.06894313109
"KEN",35,2020,461.04497248761362693,285811.49143537363190
"KEN",36,2020,599.74679811915866016,330005.005466805710309
"KEN",37,2020,35.2257714213674397,19796.96981857961389
"KEN",38,2020,182.86624964788923013,70690.20905551703714
"KEN",39,2020,238.92144878132213755,98096.937154839897443
"KEN",40,2020,382.55719316032176154,130125.278279778541993
"KEN",41,2020,18.92502309185582745,8531.675943031057014
"KEN",42,2020,187.22277847234432534,164856.50790972860610
"KEN",43,2020,0.38438947802734375,75.75172396176808
"KEN",44,2020,105.08663914139558382,74239.77662897508949
"KEN",45,2020,42.23545431813769614,23510.125316167813865
"KEN",47,2020,260.25293349104064792,132849.754802563928695
"KEN",1,2021,231.01234964961329873,108630.760186012672214
"KEN",2,2021,137.16293933441213099,97476.79751636861872
"KEN",3,2021,32.15407316220517297,43148.53881603013251
"KEN",4,2021,43.46454134831451645,29419.609971161603897
"KEN",5,2021,285.71277743316145453,148330.858431563503015
"KEN",6,2021,6.61587429577216337,3972.63827603907765
"KEN",7,2021,227.55455854613902324,57005.306902593060702
"KEN",8,2021,68.1586647208045058,11350.2447606383777
"KEN",9,2021,0.0,54.24783787439798
"KEN",10,2021,1.76775379294928650,1471.052059912648888
"KEN",11,2021,106.78011694284672664,101575.15963910993921
"KEN",12,2021,265.56297213734517676,160323.40472596722184
"KEN",13,2021,143.76169035573619544,111866.01506258092458
"KEN",14,2021,1279.01156418900839238,385141.462907624367942
"KEN",15,2021,10.23160470968594013,5311.270385998971799
"KEN",16,2021,53.61660297241478952,38029.4686158223673
"KEN",17,2021,42.5430278179942707,19027.505027010784846
"KEN",18,2021,75.83771050336084270,25447.93776495025099
"KEN",19,2021,653.42308975981779186,405416.614740507402586
"KEN",20,2021,44.92777763539390363,26802.387895562173801
"KEN",21,2021,1149.91557106733879359,308406.718549079671118
"KEN",22,2021,25.76519773748897274,15489.35641900095118
"KEN",23,2021,15.68681972234130717,10750.543589157556545
"KEN",24,2021,0.0,192.0860083468756
"KEN",25,2021,0.0,56.36893437324183
"KEN",26,2021,63.39149458949957720,39163.142279770195768
"KEN",27,2021,33.07499574366092099,32411.846978694719744
"KEN",28,2021,18.87984486820041012,7503.23417047899522
"KEN",29,2021,96.00062622333372039,55881.16781354642871
"KEN",30,2021,7.07600892363837347,5009.76480327864879
"KEN",31,2021,161.78182663927573911,185430.722922411298888
"KEN",32,2021,361.34653347360642959,287618.77502843280976
"KEN",33,2021,674.80514318620287445,323614.378572360101695
"KEN",34,2021,128.083760445674259,112937.079714956728
"KEN",35,2021,83.23908433038206876,105172.454310251794476
"KEN",36,2021,34.84894887200529745,21202.406266789267491
"KEN",37,2021,17.22863371739564404,7153.841727199543605
"KEN",38,2021,128.09113054114748948,48276.47779963579630
"KEN",39,2021,11.36609227715494911,4575.36359275705425
"KEN",40,2021,477.09672094940675166,136294.910610164301845
"KEN",41,2021,5.15436551599812011,2543.890242310333404
"KEN",42,2021,55.22795162314195130,73989.94951974458204
"KEN",43,2021,12.60871982878892772,5892.047873410012167
"KEN",44,2021,72.62149878768954381,102396.46289248410375
"KEN",45,2021,22.46401973137267966,13995.397313011891525
"KEN",47,2021,199.17192849402410024,72209.510622482762405
"KEN",1,2022,332.70952465774078517,169818.024001459827896
"KEN",2,2022,167.62622372227760830,121598.988097030277465
"KEN",3,2022,37.61596542188874575,48003.292356889576188
"KEN",4,2022,28.23358094909165706,9554.4290611679870
"KEN",5,2022,261.48032945391804354,135341.334120236301144
"KEN",6,2022,3.30794464167329587,3393.84091138461700
"KEN",7,2022,68.6695171997786302,16695.376637889984005
"KEN",8,2022,11.15458393692947406,8135.0339593842736
"KEN",10,2022,1.30733210655015739,1549.824041264127923
"KEN",11,2022,66.23741472661037440,53647.792666509257405
"KEN",12,2022,289.02635359502747089,211478.65227349747178
"KEN",13,2022,136.07086274005339323,97853.19572190707218
"KEN",14,2022,589.93236036281250751,180453.138126491249492
"KEN",15,2022,4.23109778207853490,4052.833259616562651
"KEN",16,2022,41.15468616527343002,31587.03162893663121
"KEN",17,2022,15.4632397019145186,8732.21465542479093
"KEN",18,2022,56.91558135542449831,24801.760312403099796
"KEN",19,2022,247.61239746907240964,155350.31336643104976
"KEN",20,2022,48.77422586452700885,33180.242291084917588
"KEN",21,2022,533.11731582173073702,139818.961340495240769
"KEN",22,2022,19.53602366425933863,10418.27018851967881
"KEN",23,2022,5.92082201979092139,4888.80888597713602
"KEN",24,2022,0.0,12.19121978416549
"KEN",25,2022,0.3074866982937283,291.73301064212159
"KEN",26,2022,83.00882195629871857,55277.395311722311541
"KEN",27,2022,23.15246831109208957,26599.40610276220672
"KEN",28,2022,2.9164175837163632,1199.21515636531134
"KEN",29,2022,84.15510241240531087,56558.384451579838193
"KEN",30,2022,5.53775222794386142,3953.03797916879496
"KEN",31,2022,285.71089462399059894,292890.667777627696844
"KEN",32,2022,368.88621713704429510,284542.29149832655867
"KEN",33,2022,1352.35616203279528921,610713.867714202210478
"KEN",34,2022,255.398085320195858,207532.00505635111
"KEN",35,2022,84.46950528161180954,133006.699974297981282
"KEN",36,2022,59.00509207142392283,35484.194368962056876
"KEN",37,2022,83.37594958924673874,41320.970228701532620
"KEN",38,2022,188.4825295589019926,66450.942437159904188
"KEN",39,2022,3.6863288049374727,1941.58450363664840
"KEN",40,2022,339.97922125806181351,100854.816422318276001
"KEN",41,2022,14.69384853984215659,8488.065059376339664
"KEN",42,2022,33.92169641724884582,50470.96093915884406
"KEN",43,2022,9.91774472011631108,4319.165775363831684
"KEN",44,2022,56.77426828939280084,84913.319162410265177
"KEN",45,2022,15.38631575277623522,11699.12264829234157
"KEN",46,2022,0.0,14.876068598944334
"KEN",47,2022,321.81177967785630790,146458.197309917291268
